Indicator ID,Indicator Name,Parent Code,Parent Name,Area Code,Area Name,Area Type,Sex,Age,Category Type,Category,Time period,Value,Lower CI 95.0 limit,Upper CI 95.0 limit,Lower CI 99.8 limit,Upper CI 99.8 limit,Count,Denominator,Value note,Recent Trend,Compared to England value or percentiles,Compared to percentiles,Time period Sortable,New data,Compared to goal,Time period range
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000080,Greater Manchester ICB - 01D ,ICB sub-locations,Persons,All ages,,,2015 Q1,9.98536491394043,,,,,4776,47830,,,Not compared,Not compared,20150100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000085,Humber and North Yorkshire ICB - 03F ,ICB sub-locations,Persons,All ages,,,2015 Q1,5.94409942626953,,,,,3341,56207,,,Not compared,Not compared,20150100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000086,Suffolk and North East Essex ICB - 06L ,ICB sub-locations,Persons,All ages,,,2015 Q1,12.1735153198242,,,,,9317,76535,,,Not compared,Not compared,20150100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000089,Cornwall and The Isles Of Scilly ICB - 11N ,ICB sub-locations,Persons,All ages,,,2015 Q1,9.22125625610352,,,,,9544,103500,,,Not compared,Not compared,20150100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000091,Cheshire and Merseyside ICB - 01J ,ICB sub-locations,Persons,All ages,,,2015 Q1,7.30772399902344,,,,,2669,36523,,,Not compared,Not compared,20150100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000097,"Leicester, Leicestershire and Rutland ICB - 04C ",ICB sub-locations,Persons,All ages,,,2015 Q1,9.04916477203369,,,,,5577,61630,,,Not compared,Not compared,20150100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000101,Cheshire and Merseyside ICB - 99A ,ICB sub-locations,Persons,All ages,,,2015 Q1,8.48433017730713,,,,,8536,100609,,,Not compared,Not compared,20150100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000106,Mid and South Essex ICB - 06Q ,ICB sub-locations,Persons,All ages,,,2015 Q1,9.71254444122314,,,,,7011,72185,,,Not compared,Not compared,20150100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000117,Suffolk and North East Essex ICB - 06T ,ICB sub-locations,Persons,All ages,,,2015 Q1,10.5919351577759,,,,,7680,72508,,,Not compared,Not compared,20150100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000119,Humber and North Yorkshire ICB - 03H ,ICB sub-locations,Persons,All ages,,,2015 Q1,11.6972541809082,,,,,4009,34273,,,Not compared,Not compared,20150100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000122,Humber and North Yorkshire ICB - 03K ,ICB sub-locations,Persons,All ages,,,2015 Q1,9.97789478302002,,,,,3250,32572,,,Not compared,Not compared,20150100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000126,Staffordshire and Stoke-on-Trent ICB - 05G ,ICB sub-locations,Persons,All ages,,,2015 Q1,11.3211755752563,,,,,4569,40358,,,Not compared,Not compared,20150100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000127,North East and North Cumbria ICB - 99C ,ICB sub-locations,Persons,All ages,,,2015 Q1,8.08496379852295,,,,,3616,44725,,,Not compared,Not compared,20150100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000130,North East and North Cumbria ICB - 00L,ICB sub-locations,Persons,All ages,,,2015 Q1,6.46261167526245,,,,,4132,63937,,,Not compared,Not compared,20150100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000135,Greater Manchester ICB - 00Y ,ICB sub-locations,Persons,All ages,,,2015 Q1,10.1255903244019,,,,,5297,52313,,,Not compared,Not compared,20150100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000136,"Buckinghamshire, Oxfordshire and Berkshire West ICB - 10Q ",ICB sub-locations,Persons,All ages,,,2015 Q1,9.85116291046143,,,,,10226,103805,,,Not compared,Not compared,20150100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000137,Hampshire and Isle Of Wight ICB - 10R ,ICB sub-locations,Persons,All ages,,,2015 Q1,10.5595760345459,,,,,4144,39244,,,Not compared,Not compared,20150100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000141,South Yorkshire ICB - 03L ,ICB sub-locations,Persons,All ages,,,2015 Q1,8.66203880310059,,,,,4280,49411,,,Not compared,Not compared,20150100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000143,Greater Manchester ICB - 01G ,ICB sub-locations,Persons,All ages,,,2015 Q1,8.73958778381348,,,,,4134,47302,,,Not compared,Not compared,20150100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000146,South Yorkshire ICB - 03N ,ICB sub-locations,Persons,All ages,,,2015 Q1,13.1349105834961,,,,,13204,100526,,,Not compared,Not compared,20150100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000150,Somerset ICB - 11X ,ICB sub-locations,Persons,All ages,,,2015 Q1,8.35362148284912,,,,,8132,97347,,,Not compared,Not compared,20150100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000153,Staffordshire and Stoke-on-Trent ICB - 05Q ,ICB sub-locations,Persons,All ages,,,2015 Q1,10.4441041946411,,,,,4092,39180,,,Not compared,Not compared,20150100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000161,Cheshire and Merseyside ICB - 01T ,ICB sub-locations,Persons,All ages,,,2015 Q1,7.53116703033447,,,,,2211,29358,,,Not compared,Not compared,20150100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000163,North East and North Cumbria ICB - 00N ,ICB sub-locations,Persons,All ages,,,2015 Q1,5.31731843948364,,,,,1638,30805,,,Not compared,Not compared,20150100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000168,Mid and South Essex ICB - 99G ,ICB sub-locations,Persons,All ages,,,2015 Q1,12.0972156524658,,,,,4858,40158,,,Not compared,Not compared,20150100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000170,Cheshire and Merseyside ICB - 01V ,ICB sub-locations,Persons,All ages,,,2015 Q1,8.22717666625977,,,,,2170,26376,,,Not compared,Not compared,20150100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000172,Cheshire and Merseyside ICB - 01X ,ICB sub-locations,Persons,All ages,,,2015 Q1,7.35644292831421,,,,,3213,43676,,,Not compared,Not compared,20150100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000173,Staffordshire and Stoke-on-Trent ICB - 05V ,ICB sub-locations,Persons,All ages,,,2015 Q1,13.4759922027588,,,,,4106,30469,,,Not compared,Not compared,20150100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000174,Greater Manchester ICB - 01W ,ICB sub-locations,Persons,All ages,,,2015 Q1,4.77963781356812,,,,,2798,58540,,,Not compared,Not compared,20150100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000175,Staffordshire and Stoke-on-Trent ICB - 05W ,ICB sub-locations,Persons,All ages,,,2015 Q1,7.8076024055481,,,,,4110,52641,,,Not compared,Not compared,20150100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000176,North East and North Cumbria ICB - 00P ,ICB sub-locations,Persons,All ages,,,2015 Q1,10.1372299194336,,,,,6146,60628,,,Not compared,Not compared,20150100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000185,Mid and South Essex ICB - 07G ,ICB sub-locations,Persons,All ages,,,2015 Q1,8.07541561126709,,,,,2390,29596,,,Not compared,Not compared,20150100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000187,Greater Manchester ICB - 02A ,ICB sub-locations,Persons,All ages,,,2015 Q1,12.3668565750122,,,,,5097,41215,,,Not compared,Not compared,20150100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000188,Humber and North Yorkshire ICB - 03Q ,ICB sub-locations,Persons,All ages,,,2015 Q1,4.07327890396118,,,,,2239,54968,,,Not compared,Not compared,20150100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000190,West Yorkshire ICB - 03R ,ICB sub-locations,Persons,All ages,,,2015 Q1,6.98077917098999,,,,,5190,74347,,,Not compared,Not compared,20150100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000194,Cheshire and Merseyside ICB - 02E ,ICB sub-locations,Persons,All ages,,,2015 Q1,11.8238668441772,,,,,4973,42059,,,Not compared,Not compared,20150100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000197,Hertfordshire and West Essex ICB - 07H ,ICB sub-locations,Persons,All ages,,,2015 Q1,9.2012414932251,,,,,5216,56688,,,Not compared,Not compared,20150100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000200,Lancashire and South Cumbria ICB - 02G ,ICB sub-locations,Persons,All ages,,,2015 Q1,11.0888414382935,,,,,2379,21454,,,Not compared,Not compared,20150100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000201,"Leicester, Leicestershire and Rutland ICB - 04V ",ICB sub-locations,Persons,All ages,,,2015 Q1,12.2391357421875,,,,,7759,63395,,,Not compared,Not compared,20150100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000204,Suffolk and North East Essex ICB - 07K ,ICB sub-locations,Persons,All ages,,,2015 Q1,12.1432237625122,,,,,5918,48735,,,Not compared,Not compared,20150100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000205,Greater Manchester ICB - 02H ,ICB sub-locations,Persons,All ages,,,2015 Q1,9.37810516357422,,,,,5946,63403,,,Not compared,Not compared,20150100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000208,Cheshire and Merseyside ICB - 12F ,ICB sub-locations,Persons,All ages,,,2015 Q1,15.2858180999756,,,,,10747,70307,,,Not compared,Not compared,20150100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000212,North East and North Cumbria ICB - 13T ,ICB sub-locations,Persons,All ages,,,2015 Q1,7.84521770477295,,,,,7542,96135,,,Not compared,Not compared,20150100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000215,North East and North Cumbria ICB - 01H ,ICB sub-locations,Persons,All ages,,,2015 Q1,8.95855522155762,,,,,6301,70335,,,Not compared,Not compared,20150100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000217,Greater Manchester ICB - 14L ,ICB sub-locations,Persons,All ages,,,2015 Q1,7.81323623657227,,,,,7793,99741,,,Not compared,Not compared,20150100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000221,"Buckinghamshire, Oxfordshire and Berkshire West ICB - 15A ",ICB sub-locations,Persons,All ages,,,2015 Q1,8.78534603118896,,,,,7525,85654,"Due to boundary changes, historical values should be treated as estimates",,Not compared,Not compared,20150100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000222,"Bristol, North Somerset and South Gloucestershire ICB - 15C ",ICB sub-locations,Persons,All ages,,,2015 Q1,14.329833984375,,,,,22457,156715,"Due to boundary changes, historical values should be treated as estimates",,Not compared,Not compared,20150100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000223,"Buckinghamshire, Oxfordshire and Berkshire West ICB - 14Y ",ICB sub-locations,Persons,All ages,,,2015 Q1,8.88381481170654,,,,,8482,95477,"Due to boundary changes, historical values should be treated as estimates",,Not compared,Not compared,20150100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000225,West Yorkshire ICB - 15F ,ICB sub-locations,Persons,All ages,,,2015 Q1,7.14879941940308,,,,,9882,138233,"Due to boundary changes, historical values should be treated as estimates",,Not compared,Not compared,20150100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000226,Lancashire and South Cumbria ICB - 02M ,ICB sub-locations,Persons,All ages,,,2015 Q1,5.966064453125,,,,,1853,31059,"Due to boundary changes, historical values should be treated as estimates",,Not compared,Not compared,20150100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000227,Lancashire and South Cumbria ICB - 01E ,ICB sub-locations,Persons,All ages,,,2015 Q1,11.8471202850342,,,,,4600,38828,,,Not compared,Not compared,20150100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000228,Lancashire and South Cumbria ICB - 01K ,ICB sub-locations,Persons,All ages,,,2015 Q1,11.5923852920532,,,,,6747,58202,,,Not compared,Not compared,20150100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000230,Devon ICB - 15N ,ICB sub-locations,Persons,All ages,,,2015 Q1,10.4816617965698,,,,,22954,218992,"Due to boundary changes, historical values should be treated as estimates",,Not compared,Not compared,20150100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000231,"Bath and North East Somerset, Swindon and Wiltshire ICB - 92G ",ICB sub-locations,Persons,All ages,,,2015 Q1,13.4702250877607,,,,,21143,156961,Aggregated from values for merged CCGs,,Not compared,Not compared,20150100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000232,West Yorkshire ICB - 36J ,ICB sub-locations,Persons,All ages,,,2015 Q1,6.23901003319323,,,,,6635,106347,Aggregated from values for merged CCGs,,Not compared,Not compared,20150100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000233,Cheshire and Merseyside ICB - 27D ,ICB sub-locations,Persons,All ages,,,2015 Q1,9.86450578650328,,,,,13476,136611,Aggregated from values for merged CCGs,,Not compared,Not compared,20150100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000234,North East and North Cumbria ICB - 84H ,ICB sub-locations,Persons,All ages,,,2015 Q1,5.98070572327535,,,,,6900,115371,Aggregated from values for merged CCGs,,Not compared,Not compared,20150100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000235,Sussex ICB - 97R ,ICB sub-locations,Persons,All ages,,,2015 Q1,8.48363079869685,,,,,9036,106511,Aggregated from values for merged CCGs,,Not compared,Not compared,20150100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000236,Herefordshire and Worcestershire ICB - 18C ,ICB sub-locations,Persons,All ages,,,2015 Q1,9.6579209099696,,,,,13789,142774,Aggregated from values for merged CCGs,,Not compared,Not compared,20150100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000237,Kent and Medway ICB - 91Q ,ICB sub-locations,Persons,All ages,,,2015 Q1,10.5757228412742,,,,,39397,372523,Aggregated from values for merged CCGs,,Not compared,Not compared,20150100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000238,Lincolnshire ICB - 71E ,ICB sub-locations,Persons,All ages,,,2015 Q1,12.2990576944191,,,,,19043,154833,Aggregated from values for merged CCGs,,Not compared,Not compared,20150100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000239,Norfolk and Waveney ICB - 26A ,ICB sub-locations,Persons,All ages,,,2015 Q1,13.8479583236014,,,,,27273,196946,Aggregated from values for merged CCGs,,Not compared,Not compared,20150100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000240,North Central London ICB - 93C ,ICB sub-locations,Persons,All ages,,,2015 Q1,12.3577159917895,,,,,23841,192924,Aggregated from values for merged CCGs,,Not compared,Not compared,20150100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000241,Humber and North Yorkshire ICB - 42D ,ICB sub-locations,Persons,All ages,,,2015 Q1,8.35482207323363,,,,,6480,77560,Aggregated from values for merged CCGs,,Not compared,Not compared,20150100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000243,Nottingham and Nottinghamshire ICB - 52R ,ICB sub-locations,Persons,All ages,,,2015 Q1,9.59249033683048,,,,,17372,181100,Aggregated from values for merged CCGs,,Not compared,Not compared,20150100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000244,South East London ICB - 72Q ,ICB sub-locations,Persons,All ages,,,2015 Q1,12.0152870287067,,,,,31785,264538,Aggregated from values for merged CCGs,,Not compared,Not compared,20150100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000245,South West London ICB - 36L ,ICB sub-locations,Persons,All ages,,,2015 Q1,11.4203683824908,,,,,26810,234756,Aggregated from values for merged CCGs,,Not compared,Not compared,20150100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000246,Surrey Heartlands  ICB - 92A ,ICB sub-locations,Persons,All ages,,,2015 Q1,10.5225296666572,,,,,18577,176545,Aggregated from values for merged CCGs,,Not compared,Not compared,20150100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000247,North East and North Cumbria ICB - 16C ,ICB sub-locations,Persons,All ages,,,2015 Q1,7.76401972808643,,,,,11901,153284,Aggregated from values for merged CCGs,,Not compared,Not compared,20150100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000248,Sussex ICB - 70F ,ICB sub-locations,Persons,All ages,,,2015 Q1,10.8163307408248,,,,,15729,145419,Aggregated from values for merged CCGs,,Not compared,Not compared,20150100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",,,E92000001,England,England,Persons,All ages,,,2015 Q2,10.5995864868164,,,,,878419,8287295,,,Not compared,Not compared,20150200,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E92000001,England,England,Persons,All ages,,,2015 Q2,10.5995864868164,,,,,878419,8287295,,,Not compared,Not compared,20150200,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000006,South Yorkshire ICB - 02P ,ICB sub-locations,Persons,All ages,,,2015 Q2,8.12536525726318,,,,,3334,41032,,,Not compared,Not compared,20150200,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000007,Mid and South Essex ICB - 99E ,ICB sub-locations,Persons,All ages,,,2015 Q2,10.1145038604736,,,,,4081,40348,,,Not compared,Not compared,20150200,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000008,Nottingham and Nottinghamshire ICB - 02Q ,ICB sub-locations,Persons,All ages,,,2015 Q2,5.82661724090576,,,,,1070,18364,,,Not compared,Not compared,20150200,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000014,Lancashire and South Cumbria ICB - 00Q ,ICB sub-locations,Persons,All ages,,,2015 Q2,8.59793281555176,,,,,2762,32124,,,Not compared,Not compared,20150200,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000015,Lancashire and South Cumbria ICB - 00R ,ICB sub-locations,Persons,All ages,,,2015 Q2,5.33563375473022,,,,,1670,31299,,,Not compared,Not compared,20150200,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000016,Greater Manchester ICB - 00T ,ICB sub-locations,Persons,All ages,,,2015 Q2,9.81401634216309,,,,,4823,49144,,,Not compared,Not compared,20150200,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000021,Sussex ICB - 09D ,ICB sub-locations,Persons,All ages,,,2015 Q2,9.4349250793457,,,,,3144,33323,,,Not compared,Not compared,20150200,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000024,Greater Manchester ICB - 00V ,ICB sub-locations,Persons,All ages,,,2015 Q2,7.06183910369873,,,,,2397,33943,,,Not compared,Not compared,20150200,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000025,West Yorkshire ICB - 02T ,ICB sub-locations,Persons,All ages,,,2015 Q2,6.64821577072144,,,,,2282,34325,,,Not compared,Not compared,20150200,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000028,Staffordshire and Stoke-on-Trent ICB - 04Y ,ICB sub-locations,Persons,All ages,,,2015 Q2,12.3889818191528,,,,,2748,22181,,,Not compared,Not compared,20150200,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000030,Mid and South Essex ICB - 99F ,ICB sub-locations,Persons,All ages,,,2015 Q2,12.2790193557739,,,,,3202,26077,,,Not compared,Not compared,20150200,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000034,Lancashire and South Cumbria ICB - 00X ,ICB sub-locations,Persons,All ages,,,2015 Q2,11.545539855957,,,,,3325,28799,,,Not compared,Not compared,20150200,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000044,South Yorkshire ICB - 02X ,ICB sub-locations,Persons,All ages,,,2015 Q2,6.88822412490845,,,,,3708,53831,,,Not compared,Not compared,20150200,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000045,Dorset ICB - 11J ,ICB sub-locations,Persons,All ages,,,2015 Q2,9.90588092803955,,,,,11672,117829,,,Not compared,Not compared,20150200,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000049,Hertfordshire and West Essex ICB - 06K ,ICB sub-locations,Persons,All ages,,,2015 Q2,8.6235294342041,,,,,7486,86809,,,Not compared,Not compared,20150200,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000050,Lancashire and South Cumbria ICB - 01A ,ICB sub-locations,Persons,All ages,,,2015 Q2,7.38516139984131,,,,,4328,58604,,,Not compared,Not compared,20150200,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000051,"Leicester, Leicestershire and Rutland ICB - 03W ",ICB sub-locations,Persons,All ages,,,2015 Q2,11.4343090057373,,,,,5409,47305,,,Not compared,Not compared,20150200,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000052,Humber and North Yorkshire ICB - 02Y ,ICB sub-locations,Persons,All ages,,,2015 Q2,7.38241004943848,,,,,3533,47857,,,Not compared,Not compared,20150200,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000053,Staffordshire and Stoke-on-Trent ICB - 05D ,ICB sub-locations,Persons,All ages,,,2015 Q2,11.1835508346558,,,,,2453,21934,,,Not compared,Not compared,20150200,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000062,Gloucestershire ICB - 11M ,ICB sub-locations,Persons,All ages,,,2015 Q2,11.3371210098267,,,,,10417,91884,,,Not compared,Not compared,20150200,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000068,Cheshire and Merseyside ICB - 01F ,ICB sub-locations,Persons,All ages,,,2015 Q2,9.95591640472412,,,,,2281,22911,,,Not compared,Not compared,20150200,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000079,Hertfordshire and West Essex ICB - 06N ,ICB sub-locations,Persons,All ages,,,2015 Q2,8.62717247009277,,,,,7159,82982,,,Not compared,Not compared,20150200,,,3m
